dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
support2,100,4,tvae,xgboost,100.0,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.34,"[1.0, 1.0]",0.0,0.003588,1.32,ok
support2,100,4,tvae,tabpfn,96.5168,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.34,"[0.9953, 0.9351]",0.0,0.003588,1.07,ok
support2,100,4,ctgan,lr,82.2296,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9693, 0.6753]",,,0.01,ok
support2,100,4,ctgan,knn,60.2115,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9835, 0.2208]",,,0.11,ok
support2,100,4,ctgan,mlp,58.7916,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9291, 0.2468]",,,0.22,ok
support2,100,4,ctgan,rf,71.4286,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.4286]",,,0.13,ok
support2,100,4,ctgan,xgboost,100.0,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.12,ok
support2,100,4,ctgan,tabpfn,100.0,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.52,ok
support2,100,5,baseline,lr,80.9324,47,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9953, 0.6234]",,,0.02,ok
support2,100,5,baseline,knn,51.7116,47,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9953, 0.039]",,,0.14,ok
support2,100,5,baseline,mlp,62.0414,47,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9811, 0.2597]",,,0.23,ok
