dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
fourier,100,1,ctgan,knn,55.4,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",394.43,"[0.9, 0.42, 0.66, 0.78, 0.34, 0.14, 0.2, 0.28, 0.84, 0.98]",0.001711,0.02282,0.14,ok
fourier,100,1,ctgan,mlp,63.2,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",394.43,"[0.88, 0.48, 0.6, 0.72, 0.6, 0.38, 0.56, 0.28, 0.86, 0.96]",0.001711,0.02282,0.44,ok
fourier,100,1,ctgan,rf,71.0,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",394.43,"[0.98, 0.58, 0.66, 0.9, 0.48, 0.56, 0.64, 0.38, 0.98, 0.94]",0.001711,0.02282,0.21,ok
fourier,100,1,ctgan,xgboost,64.8,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",394.43,"[0.9, 0.32, 0.72, 0.94, 0.34, 0.44, 0.6, 0.36, 0.96, 0.9]",0.001711,0.02282,0.43,ok
fourier,100,1,ctgan,tabpfn,74.8,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",394.43,"[0.92, 0.7, 0.7, 0.98, 0.7, 0.56, 0.72, 0.28, 0.96, 0.96]",0.001711,0.02282,0.11,ok
fourier,100,2,baseline,lr,67.4,44,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.46, 0.66, 0.74, 0.74, 0.52, 0.46, 0.44, 0.78, 0.94]",,,0.62,ok
fourier,100,2,baseline,knn,56.0,44,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.98, 0.44, 0.72, 0.64, 0.5, 0.24, 0.28, 0.16, 0.72, 0.92]",,,0.11,ok
fourier,100,2,baseline,mlp,63.4,44,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.48, 0.56, 0.66, 0.74, 0.44, 0.46, 0.36, 0.68, 0.96]",,,0.07,ok
fourier,100,2,baseline,rf,71.8,44,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.98, 0.56, 0.6, 0.92, 0.76, 0.56, 0.74, 0.4, 0.72, 0.94]",,,0.16,ok
fourier,100,2,baseline,xgboost,60.0,44,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.82, 0.46, 0.32, 0.76, 0.68, 0.46, 0.72, 0.28, 0.78, 0.72]",,,0.22,ok
