dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
stock,100,2,smote,rf,94.5799,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9654, 0.9262]",0.972517,0.936313,0.17,ok
stock,100,2,smote,xgboost,93.7025,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9437, 0.9303]",0.972517,0.936313,0.08,ok
stock,100,2,smote,tabpfn,96.2308,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9697, 0.9549]",0.972517,0.936313,0.95,ok
stock,100,2,tabebm,lr,79.1223,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.34,"[0.7013, 0.8811]",0.932195,0.884369,0.02,ok
stock,100,2,tabebm,knn,94.1354,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.34,"[0.9524, 0.9303]",0.932195,0.884369,0.03,ok
stock,100,2,tabebm,mlp,94.3519,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.34,"[0.9567, 0.9303]",0.932195,0.884369,0.83,ok
stock,100,2,tabebm,rf,94.5107,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.34,"[0.9394, 0.9508]",0.932195,0.884369,0.18,ok
stock,100,2,tabebm,xgboost,95.5929,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.34,"[0.961, 0.9508]",0.932195,0.884369,0.08,ok
stock,100,2,tabebm,tabpfn,95.8094,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",36.34,"[0.9654, 0.9508]",0.932195,0.884369,0.75,ok
stock,100,2,tvae,lr,80.7501,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",11.93,"[0.697, 0.918]",0.171933,0.241277,0.02,ok
stock,100,2,tvae,knn,89.111,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",11.93,"[0.8355, 0.9467]",0.171933,0.241277,0.03,ok
stock,100,2,tvae,mlp,91.9248,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",11.93,"[0.8918, 0.9467]",0.171933,0.241277,0.71,ok
stock,100,2,tvae,rf,94.1008,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",11.93,"[0.9394, 0.9426]",0.171933,0.241277,0.19,ok
stock,100,2,tvae,xgboost,94.4876,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",11.93,"[0.9307, 0.959]",0.171933,0.241277,0.1,ok
stock,100,2,tvae,tabpfn,93.6218,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",11.93,"[0.9134, 0.959]",0.171933,0.241277,0.72,ok
stock,100,2,ctgan,lr,80.8858,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.671, 0.9467]",,,0.01,ok
stock,100,2,ctgan,knn,87.6881,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8398, 0.9139]",,,0.03,ok
stock,100,2,ctgan,mlp,95.16,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9524, 0.9508]",,,0.3,ok
stock,100,2,ctgan,rf,94.3404,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9524, 0.9344]",,,0.19,ok
stock,100,2,ctgan,xgboost,94.4876,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9307, 0.959]",,,0.45,ok
stock,100,2,ctgan,tabpfn,96.4241,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9654, 0.9631]",,,1.2,ok
stock,100,3,baseline,lr,82.6778,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8052, 0.8484]",,,0.06,ok
stock,100,3,baseline,knn,91.1947,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8485, 0.9754]",,,0.03,ok
stock,100,3,baseline,mlp,91.8237,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9307, 0.9057]",,,0.46,ok
stock,100,3,baseline,rf,94.7271,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9437, 0.9508]",,,0.16,ok
stock,100,3,baseline,xgboost,93.2466,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9264, 0.9385]",,,0.26,ok
stock,100,3,baseline,tabpfn,93.463,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9307, 0.9385]",,,2.0,ok
stock,100,3,smote,lr,85.7081,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.8658, 0.8484]",0.762977,0.728129,0.13,ok
stock,100,3,smote,knn,93.8959,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9394, 0.9385]",0.762977,0.728129,0.04,ok
stock,100,3,smote,mlp,92.6895,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9481, 0.9057]",0.762977,0.728129,5.29,ok
stock,100,3,smote,rf,93.2466,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9264, 0.9385]",0.762977,0.728129,0.29,ok
stock,100,3,smote,xgboost,92.5972,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9134, 0.9385]",0.762977,0.728129,0.1,ok
stock,100,3,smote,tabpfn,94.3634,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.961, 0.9262]",0.762977,0.728129,0.94,ok
stock,100,3,tabebm,lr,82.6778,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",35.8,"[0.8052, 0.8484]",0.981208,0.960355,0.02,ok
stock,100,3,tabebm,knn,93.0878,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",35.8,"[0.9437, 0.918]",0.981208,0.960355,0.02,ok
stock,100,3,tabebm,mlp,93.7025,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",35.8,"[0.9437, 0.9303]",0.981208,0.960355,0.83,ok
stock,100,3,tabebm,rf,94.0778,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",35.8,"[0.9307, 0.9508]",0.981208,0.960355,0.18,ok
stock,100,3,tabebm,xgboost,94.4876,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",35.8,"[0.9307, 0.959]",0.981208,0.960355,0.09,ok
stock,100,3,tabebm,tabpfn,92.3346,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[250, 250]",35.8,"[0.8918, 0.9549]",0.981208,0.960355,0.71,ok
stock,100,3,tvae,lr,77.1973,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",7.99,"[0.671, 0.873]",0.043748,0.120422,0.02,ok
stock,100,3,tvae,knn,91.3881,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",7.99,"[0.8442, 0.9836]",0.043748,0.120422,0.03,ok
stock,100,3,tvae,mlp,91.2178,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",7.99,"[0.8571, 0.9672]",0.043748,0.120422,0.74,ok
stock,100,3,tvae,rf,92.2309,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",7.99,"[0.8528, 0.9918]",0.043748,0.120422,0.19,ok
stock,100,3,tvae,xgboost,92.4704,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",7.99,"[0.8658, 0.9836]",0.043748,0.120422,0.08,ok
stock,100,3,tvae,tabpfn,93.3592,45,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",7.99,"[0.8918, 0.9754]",0.043748,0.120422,0.73,ok
stock,100,3,ctgan,lr,82.6778,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8052, 0.8484]",,,0.01,ok
stock,100,3,ctgan,knn,91.1947,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8485, 0.9754]",,,0.02,ok
stock,100,3,ctgan,mlp,91.8352,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9351, 0.9016]",,,0.19,ok
stock,100,3,ctgan,rf,94.2712,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9264, 0.959]",,,0.12,ok
stock,100,3,ctgan,xgboost,93.2466,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9264, 0.9385]",,,0.07,ok
stock,100,3,ctgan,tabpfn,93.463,45,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9307, 0.9385]",,,0.73,ok
stock,100,4,baseline,lr,81.1076,46,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8312, 0.791]",,,0.01,ok
stock,100,4,baseline,knn,85.9015,46,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8615, 0.8566]",,,0.03,ok
stock,100,4,baseline,mlp,91.1397,46,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9048, 0.918]",,,0.19,ok
stock,100,4,baseline,rf,89.1021,46,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9091, 0.873]",,,0.16,ok
stock,100,4,baseline,xgboost,90.548,46,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9134, 0.8975]",,,0.07,ok
stock,100,4,baseline,tabpfn,89.9102,46,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9048, 0.8934]",,,0.73,ok
stock,100,4,smote,lr,82.6228,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.8615, 0.791]",0.913886,0.882583,0.02,ok
stock,100,4,smote,knn,88.6692,46,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9004, 0.873]",0.913886,0.882583,0.04,ok
